Channel Title,Channel Username,ID,Message,Date,Media Path,cleaned_message
AwasMart-አዋስማርት🎁,@AwasMart,11704,"❇️Starry Sky Top Humidifier

       ዋጋ💵፦  💰 1,300 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",2025-06-04 07:12:56+00:00,photos\@AwasMart_11704.jpg,Starry Sky Top Humidifier ዋጋ፦ 1300 ብር በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን 1መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ 101 ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት 2 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ 29 3 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ትቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 251941661030 251943190237 ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል tmeAwasMart
AwasMart-አዋስማርት🎁,@AwasMart,11702,"❇️ Waterproof Butyl Rubber Tape
      💯 High Quality

#Leakage_Solution 🔥🔥🔥
👉Fix all leakages & gaps with this super  Adhesive tape

✓Durable
✓Waterproof/leak proof
✓Quick repair and stop leakage
✓Great resistance to  any weather condition
✓ Blocks moisture

⚡️#Size: 5 Meter

            ዋጋ💵፦  💰700 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",2025-06-03 13:10:54+00:00,photos\@AwasMart_11702.jpg,Waterproof Butyl Rubber Tape High Quality LeakageSolution Fix all leakages gaps with this super Adhesive tape Durable Waterproofleak proof Quick repair and stop leakage Great resistance to any weather condition Blocks moisture Size 5 Meter ዋጋ፦ 700 ብር በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን 1መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ 101 ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት 2 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ 29 3 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ትቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 251941661030 251943190237 ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል tmeAwasMart
AwasMart-አዋስማርት🎁,@AwasMart,11700,"❇️Honeycomb Fabric Forefoot Pads
      
🔰Suitable for decreasing the burden of your feet when wearing high heel

🔰 Material: Dilica gel, cotton
🔰 Size: One Size fits most
🔰 Color: Beige

⚡️High Quality 
⚡️Better Cushioning 
⚡️Flexible & Durable 
⚡️Absorbs Shock Frictions
⚡️Toe Sleeve Design
⚡️Ultra Light and Comfortable

#Package_Included:
1 pairs of Toe Sock

       ዋጋ💵፦  💰 200 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",2025-06-03 06:13:29+00:00,photos\@AwasMart_11700.jpg,Honeycomb Fabric Forefoot Pads Suitable for decreasing the burden of your feet when wearing high heel Material Dilica gel cotton Size One Size fits most Color Beige High Quality Better Cushioning Flexible Durable Absorbs Shock Frictions Toe Sleeve Design Ultra Light and Comfortable PackageIncluded 1 pairs of Toe Sock ዋጋ፦ 200 ብር በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን 1መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ 101 ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት 2 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ 29 3 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ትቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 251941661030 251943190237 ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል tmeAwasMart
AwasMart-አዋስማርት🎁,@AwasMart,11690,"❇️13pcs Fruits and Vegetables Slicer 

        ዋጋ💵፦  💰 1,100 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",2025-06-02 06:54:37+00:00,photos\@AwasMart_11690.jpg,13pcs Fruits and Vegetables Slicer ዋጋ፦ 1100 ብር በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን 1መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ 101 ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት 2 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ 29 3 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ትቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 251941661030 251943190237 ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል tmeAwasMart
AwasMart-አዋስማርት🎁,@AwasMart,11683,"❇️16pcs Spice Rack

        ዋጋ💵፦  💰 3600 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",2025-06-01 18:11:40+00:00,photos\@AwasMart_11683.jpg,16pcs Spice Rack ዋጋ፦ 3600 ብር በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን 1መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ 101 ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት 2 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ 29 3 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ትቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 251941661030 251943190237 ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል tmeAwasMart
AwasMart-አዋስማርት🎁,@AwasMart,11678,"🎯 Garlic press Chopper


🔰Kitchen ginger garlic press.Quick grinding.Saving you time.
🔰Manual extrusion and grinding.
🔰Stainless steel material.Food grade safety material.Durable and easy to clean.
🔰Curved plastic handle.Comfortable to use.


        ዋጋ💵፦  💰 350 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",2025-06-01 12:29:04+00:00,photos\@AwasMart_11678.jpg,Garlic press Chopper Kitchen ginger garlic pressQuick grindingSaving you time Manual extrusion and grinding Stainless steel materialFood grade safety materialDurable and easy to clean Curved plastic handleComfortable to use ዋጋ፦ 350 ብር በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን 1መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ 101 ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት 2 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ 29 3 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ትቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 251941661030 251943190237 ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል tmeAwasMart
AwasMart-አዋስማርት🎁,@AwasMart,11674,"🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁
Electric Charcoal Burner 

🔰በቀላሉ ከሰል ለማያያዝ የሚሆን
🔰 አነስ ያለ ቦታ የማይዝ   
🔰ኤሌክትሪክ የሚሰራ 
🔰ሻይ፣ ቡና ለማፍላት የሚሆን

       ዋጋ💵፦  💰 1,600 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",2025-06-01 06:01:11+00:00,photos\@AwasMart_11674.jpg,Electric Charcoal Burner በቀላሉ ከሰል ለማያያዝ የሚሆን አነስ ያለ ቦታ የማይዝ ኤሌክትሪክ የሚሰራ ሻይ፣ ቡና ለማፍላት የሚሆን ዋጋ፦ 1600 ብር በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን 1መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ 101 ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት 2 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ 29 3 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ትቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 251941661030 251943190237 ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል tmeAwasMart
AwasMart-አዋስማርት🎁,@AwasMart,11672,"❇️Fragrance Oil

🔖Scents:- Coffee, Vanilla, Cherry, Lavender, Strawberry, Sandalwood

ዋጋ💵፦  💰 የአንዱ ዋጋ= 300 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",2025-05-31 18:11:48+00:00,photos\@AwasMart_11672.jpg,Fragrance Oil Scents Coffee Vanilla Cherry Lavender Strawberry Sandalwood ዋጋ፦ የአንዱ ዋጋ 300 ብር በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን 1መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ 101 ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት 2 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ 29 3 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ትቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 251941661030 251943190237 ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል tmeAwasMart
AwasMart-አዋስማርት🎁,@AwasMart,11670,"💪💪💪💪💪💪💪💪💪💪💪💪
❇️Arm skin protectors

👉Available colors:- black, grey, white and beige

        ዋጋ💵፦  💰 400 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",2025-05-31 11:50:46+00:00,photos\@AwasMart_11670.jpg,Arm skin protectors Available colors black grey white and beige ዋጋ፦ 400 ብር በቴሌግራም ለማዘዝ wamrt1 wamrt2 አድራሻችን 1መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ 101 ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት 2 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ 29 3 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ትቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 251941661030 251943190237 ለወዳጅዎ ስላጋሩ እናመሠግናለን ቴሌግራም ቻናል tmeAwasMart
ልዩ እቃ,@Leyueqa,7619,"☀️☀️baby water proof  mattres

price 👉950 Bir 💵

🎁በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች በአንድዲሊቨሪ ግዜ  ሲያዙ ስጦታ እንልክለዎታለን 
T.me/Leyueqa ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
       
         0933334444 @LeMazez_z
📞   0944109295 @Lemaze_z
         0946242424 @Le_Mazez
   🔄አድራሻ
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",2025-06-23 08:25:17+00:00,,baby water proof mattres price 950 Bir በተጨማሪ ከ1000ብር በላይ የሆኑ ሁለትዕቃዎች በአንድዲሊቨሪ ግዜ ሲያዙ ስጦታ እንልክለዎታለን TmeLeyueqa ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 0933334444 LeMazezz 0944109295 Lemazez 0946242424 LeMazez አድራሻ ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ አህመድ ህንፃ ላይ 1ኛፎቅ 114B
ልዩ እቃ,@Leyueqa,7616,"🔹🔹Toilet Paper Holder In Bathroom - Self Adhesive Tissue Roll Holder For Bathroom. A Product By Styleys Magic Sticker Series. Diy Quick Installation In A Minute. Our Bathroom Organizers Comes With Strong Self Adhesive Sticker. No Extra Tool Or Hardware Required For Installation. These Are Far Better Than Vacuum Suction Types Which Keeps On Falling
Price🔹 1350#ክፍያዎን_ ዕቃዉ _እጅዎ ሲደርስ_ከፈለጉ_በካሽ_አልያም_በሞባይል_ባንኪንግ_መፈፀም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሚተመኑ #ሁለት_ዕቃዎችን_ ሲገዙ ስጦታ እንልክለዎታለን 

🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ
            0933334444 @LeMazez_z
            0946242424 @Le_Mazez
            0944109295 @Lemaze_z",2025-06-23 06:51:47+00:00,photos\@Leyueqa_7616.jpg,Toilet Paper Holder In Bathroom Self Adhesive Tissue Roll Holder For Bathroom A Product By Styleys Magic Sticker Series Diy Quick Installation In A Minute Our Bathroom Organizers Comes With Strong Self Adhesive Sticker No Extra Tool Or Hardware Required For Installation These Are Far Better Than Vacuum Suction Types Which Keeps On Falling Price 1350ክፍያዎን ዕቃዉ እጅዎ ሲደርስከፈለጉበካሽአልያምበሞባይልባንኪንግመፈፀምይችላሉ በተጨማሪ ከ1000ብር በላይ የሚተመኑ ሁለትዕቃዎችን ሲገዙ ስጦታ እንልክለዎታለን TmeLeyueqa ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 0933334444 LeMazezz 0946242424 LeMazez 0944109295 Lemazez
ልዩ እቃ,@Leyueqa,7615,"⌛Shock and Anti Slip Pad/Mat

🚩ለላውንደሪ ማሽኖችና ፍሪጆች እግር የሚሆን
🚩ለቤቶና ለቢሮ እቃዎች እንዳይንሸራተቱ የሚያደርግ
🚩 ንዝረትና መንቀጥቀጥን የሚያስቀር
🚩ለፅዳት የሚመች
 
             አራቱንም በ 550 ብር

0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z
✅አድራሻ
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",2025-06-21 13:30:20+00:00,,Shock and Anti Slip PadMat ለላውንደሪ ማሽኖችና ፍሪጆች እግር የሚሆን ለቤቶና ለቢሮ እቃዎች እንዳይንሸራተቱ የሚያደርግ ንዝረትና መንቀጥቀጥን የሚያስቀር ለፅዳት የሚመች አራቱንም በ 550 ብር 0933334444 LeMazezz 0946242424 LeMazez 0944109295 Lemazez አድራሻ ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ አህመድ ህንፃ ላይ 1ኛፎቅ 114B
ልዩ እቃ,@Leyueqa,7614,"🛍🛍USB Warm Coaster Heated Coffee Mug Portable Office Desk Portable Cup, Heater Coffee Mug Warmer Electric Cup Warmer (1 Pc)Description :- CUP WARMER PAD-- use at the office, home, dorm, and travel!

price 💵1150 with delivery✔️

🎁በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች በአንድዲሊቨሪ ግዜ  ሲያዙ ስጦታ እንልክለዎታለን 
T.me/Leyueqa ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
       
         0933334444 @LeMazez_z
📞   0944109295 @Lemaze_z
         0946242424 @Le_Mazez
   ✅አድራሻ
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",2025-06-21 10:45:04+00:00,,USB Warm Coaster Heated Coffee Mug Portable Office Desk Portable Cup Heater Coffee Mug Warmer Electric Cup Warmer 1 PcDescription CUP WARMER PAD use at the office home dorm and travel price 1150 with delivery በተጨማሪ ከ1000ብር በላይ የሆኑ ሁለትዕቃዎች በአንድዲሊቨሪ ግዜ ሲያዙ ስጦታ እንልክለዎታለን TmeLeyueqa ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 0933334444 LeMazezz 0944109295 Lemazez 0946242424 LeMazez አድራሻ ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ አህመድ ህንፃ ላይ 1ኛፎቅ 114B
ልዩ እቃ,@Leyueqa,7611,"😊😊SONIFER 5 IN1  HAND BLENDER 
🤍የተለያዩ ነገሮችን መፍጨት እና መደባለቅ የሚችል
🤍አንድ የእንቁላል መምቻ ያለው
🤍አንድ የሊጥ ማብኪያ ያለው  
🤍አንድ 600ml የሚይዝ ጆግ ያለው 
🤍የተለያዩ የህፃናት ምግቦችን ለመፍጨት የሚሆን
🤍የራሱ የሆነ ማስቀመጫ ያለው 
🤍ለማፅዳት እና ለአጠቃቀም ቀላል

 በ 🤍4700 ብር ከነፃ ዲሊቨሪ ጋር💵

በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች በአንድዲሊቨሪ ግዜ  ሲያዙ ስጦታ እንልክለዎታለን 
T.me/Leyueqa ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
       
   0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez
   ✅አድራሻ
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",2025-06-21 08:12:16+00:00,photos\@Leyueqa_7611.jpg,SONIFER 5 IN1 HAND BLENDER የተለያዩ ነገሮችን መፍጨት እና መደባለቅ የሚችል አንድ የእንቁላል መምቻ ያለው አንድ የሊጥ ማብኪያ ያለው አንድ 600ml የሚይዝ ጆግ ያለው የተለያዩ የህፃናት ምግቦችን ለመፍጨት የሚሆን የራሱ የሆነ ማስቀመጫ ያለው ለማፅዳት እና ለአጠቃቀም ቀላል በ 4700 ብር ከነፃ ዲሊቨሪ ጋር በተጨማሪ ከ1000ብር በላይ የሆኑ ሁለትዕቃዎች በአንድዲሊቨሪ ግዜ ሲያዙ ስጦታ እንልክለዎታለን TmeLeyueqa ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 0933334444 LeMazezz 0944109295 Lemazez 0946242424 LeMazez አድራሻ ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ አህመድ ህንፃ ላይ 1ኛፎቅ 114B
ልዩ እቃ,@Leyueqa,7605,"☀️መብራት ሲጠፋብዎ አዲስ የእጅ ባትሪ በቻርጀር የሚሰራ
ለመያዝ ቀላል እና ቀልጠፍ ያለች
             
           💵ዋጋ 1200ብር💵

 📊ያሉበት ድረስ በነፃ እናደርሳለን 
           ውስን ፍሬ ነው ያለው ⚠️

          0933334444 @LeMaze_z📞    0946242424 @Le_Mazez
          0944109295 @Lemaze_z",2025-06-21 06:32:55+00:00,,መብራት ሲጠፋብዎ አዲስ የእጅ ባትሪ በቻርጀር የሚሰራ ለመያዝ ቀላል እና ቀልጠፍ ያለች ዋጋ 1200ብር ያሉበት ድረስ በነፃ እናደርሳለን ውስን ፍሬ ነው ያለው 0933334444 LeMazez 0946242424 LeMazez 0944109295 Lemazez
